"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"14","2025-12-23","13:40:00","36:10","9.8",,,
"14","2025-12-23","13:40:00","36:15","10",,,
"14","2025-12-23","13:40:00","36:20","10.2",,,
"14","2025-12-23","13:40:00","36:25","10.3",,,
"14","2025-12-23","13:40:00","36:30","10.2",,,
"14","2025-12-23","13:40:00","36:35","9.8",,,
"14","2025-12-23","13:40:00","36:40","10.1",,,
"14","2025-12-23","13:40:00","36:45","10","28.6",,
"14","2025-12-23","13:40:00","36:50","9.9","28.5",,
"14","2025-12-23","13:40:00","36:55","9.6",,,
"14","2025-12-23","13:40:00","37:00","9.7","28.6",,
"14","2025-12-23","13:40:00","37:05","9.7",,,
"14","2025-12-23","13:40:00","37:10","9.8",,,
"14","2025-12-23","13:40:00","37:15","9.8",,,
"14","2025-12-23","13:40:00","37:20","9.4",,,
"14","2025-12-23","13:40:00","37:25","9.3",,,
"14","2025-12-23","13:40:00","37:30","9.4",,,
"14","2025-12-23","13:40:00","37:35","9.4",,,
"14","2025-12-23","13:40:00","37:40","9.2",,,
"14","2025-12-23","13:40:00","37:45","9.3",,,
"14","2025-12-23","13:40:00","37:50","9.5",,,
"14","2025-12-23","13:40:00","37:55","9.6",,,
"14","2025-12-23","13:40:00","38:00","9.6",,,
"14","2025-12-23","13:40:00","38:05","9.5",,,
"14","2025-12-23","13:40:00","38:10","9.7",,,
"14","2025-12-23","13:40:00","38:15","9.8",,,
"14","2025-12-23","13:40:00","38:20","9.9",,,
"14","2025-12-23","13:40:00","38:25","10",,,
"14","2025-12-23","13:40:00","38:30","10.2",,,
"14","2025-12-23","13:40:00","38:35","10.4",,,
"14","2025-12-23","13:40:00","38:40","10.4",,,
"14","2025-12-23","13:40:00","38:45","9.8",,,
"14","2025-12-23","13:40:00","38:50","9.6",,,
"14","2025-12-23","13:40:00","38:55","9.8",,,
"14","2025-12-23","13:40:00","39:00","9.9",,,
"14","2025-12-23","13:40:00","39:05","9.9",,,
"14","2025-12-23","13:40:00","39:10","9.8",,,
"14","2025-12-23","13:40:00","39:15","9.6",,,
"14","2025-12-23","13:40:00","39:20","9.7",,,
"14","2025-12-23","13:40:00","39:25","9.6",,,
"14","2025-12-23","13:40:00","39:30","9.5",,,
"14","2025-12-23","13:40:00","39:35","9.5",,,
"14","2025-12-23","13:40:00","39:40","9.1",,,
"14","2025-12-23","13:40:00","39:45","9.1",,,
"14","2025-12-23","13:40:00","39:50","9.4",,,
"14","2025-12-23","13:40:00","39:55","9.4",,,
"14","2025-12-23","13:40:00","40:00","9.2",,,
"14","2025-12-23","13:40:00","40:05","9",,,
"14","2025-12-23","13:40:00","40:10","8.9",,,
"14","2025-12-23","13:40:00","40:15","8.7",,,
"14","2025-12-23","13:40:00","40:20","8.7",,,
"14","2025-12-23","13:40:00","40:25","8.7",,,
"14","2025-12-23","13:40:00","40:30","8.9",,,
"14","2025-12-23","13:40:00","40:35","8.6",,,
"14","2025-12-23","13:40:00","40:40","8.5",,,
"14","2025-12-23","13:40:00","40:45","8.3",,,
"14","2025-12-23","13:40:00","40:50","8.3",,,
"14","2025-12-23","13:40:00","40:55","8.2",,,
"14","2025-12-23","13:40:00","41:00","8.2",,,
"14","2025-12-23","13:40:00","41:05","8.4","28.7",,
"14","2025-12-23","13:40:00","41:10","8.6",,,
"14","2025-12-23","13:40:00","41:15","8.6",,,
"14","2025-12-23","13:40:00","41:20","8.2",,,
"14","2025-12-23","13:40:00","41:25","8.4",,,
"14","2025-12-23","13:40:00","41:30","8.5",,,
"14","2025-12-23","13:40:00","41:35","8.5",,,
"14","2025-12-23","13:40:00","41:40","8.5",,,
"14","2025-12-23","13:40:00","41:45","8.2",,,
"14","2025-12-23","13:40:00","41:50","8.2",,,
"14","2025-12-23","13:40:00","41:55","8.3",,,
"14","2025-12-23","13:40:00","42:00","8.2",,,
"14","2025-12-23","13:40:00","42:05","8.2",,,
"14","2025-12-23","13:40:00","42:10","8.2",,,
"14","2025-12-23","13:40:00","42:15","8.1",,,
"14","2025-12-23","13:40:00","42:20","7.8",,,
"14","2025-12-23","13:40:00","42:25","7.6",,,
"14","2025-12-23","13:40:00","42:30","7.4",,,
"14","2025-12-23","13:40:00","42:35","7.4",,,
"14","2025-12-23","13:40:00","42:40","7.3",,,
"14","2025-12-23","13:40:00","42:45","7.2",,,
"14","2025-12-23","13:40:00","42:50","6.7",,,
"14","2025-12-23","13:40:00","42:55","6.2",,,
"14","2025-12-23","13:40:00","43:00","5.8","28.8",,
"14","2025-12-23","13:40:00","43:05","5.4",,,
"14","2025-12-23","13:40:00","43:10","5.3",,,
"14","2025-12-23","13:40:00","43:15","5.1",,,
"14","2025-12-23","13:40:00","43:20","4.9",,,
"14","2025-12-23","13:40:00","43:25","4.7",,,
"14","2025-12-23","13:40:00","43:30","4.6",,,
"14","2025-12-23","13:40:00","43:35","4.5",,,
"14","2025-12-23","13:40:00","43:40","4.3",,,
"14","2025-12-23","13:40:00","43:45","4.3",,,
"14","2025-12-23","13:40:00","43:50","4.4",,,
"14","2025-12-23","13:40:00","43:55","4.5",,,
"14","2025-12-23","13:40:00","44:00","4.6",,,
"14","2025-12-23","13:40:00","44:05","4.8",,,
"14","2025-12-23","13:40:00","44:10","4.8","28.9",,
"14","2025-12-23","13:40:00","44:15","4.9",,,
"14","2025-12-23","13:40:00","44:20","5",,,
"14","2025-12-23","13:40:00","44:25","4.9",,,
"14","2025-12-23","13:40:00","44:30","4.8",,,
"14","2025-12-23","13:40:00","44:35","5",,,
"14","2025-12-23","13:40:00","44:40","5.3",,,
"14","2025-12-23","13:40:00","44:45","5.6",,,
"14","2025-12-23","13:40:00","44:50","5.6",,,
"14","2025-12-23","13:40:00","44:55","5.5",,,
"14","2025-12-23","13:40:00","45:00","5.6",,,
"14","2025-12-23","13:40:00","45:05","5.2",,,
"14","2025-12-23","13:40:00","45:10","4.4",,,
"14","2025-12-23","13:40:00","45:15","4.2","29.0",,
"14","2025-12-23","13:40:00","45:20","4.2",,,
"14","2025-12-23","13:40:00","45:25","4.1",,,
"14","2025-12-23","13:40:00","45:30","4.2",,,
"14","2025-12-23","13:40:00","45:35","4.1",,,
"14","2025-12-23","13:40:00","45:40","3.9",,,
"14","2025-12-23","13:40:00","45:45","3.3",,,
"14","2025-12-23","13:40:00","45:50","3.1",,,
"14","2025-12-23","13:40:00","45:55","3.4",,,
"14","2025-12-23","13:40:00","46:00","3.5",,,
"14","2025-12-23","13:40:00","46:05","3.7",,,
"14","2025-12-23","13:40:00","46:10","3.7",,,
"14","2025-12-23","13:40:00","46:15","3.6",,,
"14","2025-12-23","13:40:00","46:20","3.7",,,
"14","2025-12-23","13:40:00","46:25","3.6",,,
"14","2025-12-23","13:40:00","46:30","3.9",,,
"14","2025-12-23","13:40:00","46:35","4.2",,,
"14","2025-12-23","13:40:00","46:40","4.1",,,
"14","2025-12-23","13:40:00","46:45","4.1",,,
"14","2025-12-23","13:40:00","46:50","4",,,
"14","2025-12-23","13:40:00","46:55","3.9",,,
"14","2025-12-23","13:40:00","47:00","3.6",,,
"14","2025-12-23","13:40:00","47:05","2.6",,,
"14","2025-12-23","13:40:00","47:10","1.8","29.1",,
"14","2025-12-23","13:40:00","47:15","0.4",,,
"14","2025-12-23","13:40:00","47:20","0.4",,,
"14","2025-12-23","13:40:00","47:25","0.4",,,
"14","2025-12-23","13:40:00","47:30","0.5",,,
"14","2025-12-23","13:40:00","47:35","0.4",,,
"14","2025-12-23","13:40:00","47:40","0.6",,,
"14","2025-12-23","13:40:00","47:45","0.4",,,
"14","2025-12-23","13:40:00","47:50","0.3",,,
"14","2025-12-23","13:40:00","47:55","0.7",,,
"14","2025-12-23","13:40:00","48:00","0.4",,,
"14","2025-12-23","13:40:00","48:05","0.4",,,
"14","2025-12-23","13:40:00","48:10","0.4",,,
"14","2025-12-23","13:40:00","48:15","0.5",,,
"14","2025-12-23","13:40:00","48:20","0.6",,,
"14","2025-12-23","13:40:00","48:25","0.5",,,
"14","2025-12-23","13:40:00","48:30","0.4",,,
"14","2025-12-23","13:40:00","48:35","0.5",,,
"14","2025-12-23","13:40:00","48:40","0.4",,,
"14","2025-12-23","13:40:00","48:45","0.5",,,
"14","2025-12-23","13:40:00","48:50","0.6",,,
"14","2025-12-23","13:40:00","48:55","0.5","29.2",,
"14","2025-12-23","13:40:00","49:00","0.4","29.1",,
"14","2025-12-23","13:40:00","49:05","0.5",,,
"14","2025-12-23","13:40:00","49:10","0.6",,,
"14","2025-12-23","13:40:00","49:15","0.6",,,
"14","2025-12-23","13:40:00","49:20","0.5",,,
"14","2025-12-23","13:40:00","49:25","0.4",,,
"14","2025-12-23","13:40:00","49:30","0.2",,,
"14","2025-12-23","13:40:00","49:35","0.4",,,
"14","2025-12-23","13:40:00","49:40","0.6","29.2",,
"14","2025-12-23","13:40:00","49:45","0.5","29.1",,
"14","2025-12-23","13:40:00","49:50","0.4","29.2",,
"14","2025-12-23","13:40:00","49:55","0.4",,,
"14","2025-12-23","13:40:00","50:00","0.4",,,
"14","2025-12-23","13:40:00","50:05","0.4",,,
"14","2025-12-23","13:40:00","50:10","0.4","29.1",,
"15","2025-12-23","16:52:00","0:05","1.6","30.9",,
"15","2025-12-23","16:52:00","0:10","3","30.8",,
"15","2025-12-23","16:52:00","0:15","4.3","30.7",,
"15","2025-12-23","16:52:00","0:20","5.4",,,
"15","2025-12-23","16:52:00","0:25","6.4",,,
"15","2025-12-23","16:52:00","0:30","7.2","30.6",,
"15","2025-12-23","16:52:00","0:35","7.3",,,
"15","2025-12-23","16:52:00","0:40","7.5","30.5",,
"15","2025-12-23","16:52:00","0:45","8",,,
"15","2025-12-23","16:52:00","0:50","8.5","30.4",,
"15","2025-12-23","16:52:00","0:55","9.1",,,
"15","2025-12-23","16:52:00","1:00","9.6","30.3",,
"15","2025-12-23","16:52:00","1:05","10.4","30.2",,
"15","2025-12-23","16:52:00","1:10","10.7",,,
"15","2025-12-23","16:52:00","1:15","11.1",,,
"15","2025-12-23","16:52:00","1:20","11.6","30.1",,
"15","2025-12-23","16:52:00","1:25","11.8",,,
"15","2025-12-23","16:52:00","1:30","11.8","30.0",,
"15","2025-12-23","16:52:00","1:35","12",,,
"15","2025-12-23","16:52:00","1:40","12",,,
"15","2025-12-23","16:52:00","1:45","12.4","29.9",,
"15","2025-12-23","16:52:00","1:50","12.7",,,
"15","2025-12-23","16:52:00","1:55","12.9",,,
"15","2025-12-23","16:52:00","2:00","12.9","29.8",,
"15","2025-12-23","16:52:00","2:05","12.9",,,
"15","2025-12-23","16:52:00","2:10","13",,,
"15","2025-12-23","16:52:00","2:15","13.2",,,
"15","2025-12-23","16:52:00","2:20","13.2","29.7",,
"15","2025-12-23","16:52:00","2:25","13.1",,,
"15","2025-12-23","16:52:00","2:30","13.3","29.6",,
"15","2025-12-23","16:52:00","2:35","13.5",,,
"15","2025-12-23","16:52:00","2:40","13.5","29.5",,
"15","2025-12-23","16:52:00","2:45","13.6",,,
"15","2025-12-23","16:52:00","2:50","13.6",,,
"15","2025-12-23","16:52:00","2:55","13.7",,,
"15","2025-12-23","16:52:00","3:00","13.8","29.4",,
"15","2025-12-23","16:52:00","3:05","13.8",,,
"15","2025-12-23","16:52:00","3:10","13.8",,,
"15","2025-12-23","16:52:00","3:15","13.9",,,
"15","2025-12-23","16:52:00","3:20","14.1","29.3",,
"15","2025-12-23","16:52:00","3:25","14.3",,,
"15","2025-12-23","16:52:00","3:30","14.3",,,
"15","2025-12-23","16:52:00","3:35","14",,,
"15","2025-12-23","16:52:00","3:40","14.2",,,
"15","2025-12-23","16:52:00","3:45","14.3",,,
"15","2025-12-23","16:52:00","3:50","14.3","29.2",,
"15","2025-12-23","16:52:00","3:55","14.4",,,
"15","2025-12-23","16:52:00","4:00","14.3",,,
"15","2025-12-23","16:52:00","4:05","14.3",,,
"15","2025-12-23","16:52:00","4:10","14.5",,,
"15","2025-12-23","16:52:00","4:15","14.6",,,
"15","2025-12-23","16:52:00","4:20","14.6",,,
"15","2025-12-23","16:52:00","4:25","14.8","29.1",,
"15","2025-12-23","16:52:00","4:30","14.8",,,
"15","2025-12-23","16:52:00","4:35","14.9",,,
"15","2025-12-23","16:52:00","4:40","14.9",,,
"15","2025-12-23","16:52:00","4:45","15.1",,,
"15","2025-12-23","16:52:00","4:50","15.1",,,
"15","2025-12-23","16:52:00","4:55","15.2",,,
"15","2025-12-23","16:52:00","5:00","15.1",,,
"15","2025-12-23","16:52:00","5:05","15",,,
"15","2025-12-23","16:52:00","5:10","15.1","29.0",,
"15","2025-12-23","16:52:00","5:15","15.1","29.1",,
"15","2025-12-23","16:52:00","5:20","15.1","29.0",,
"15","2025-12-23","16:52:00","5:25","15.2",,,
"15","2025-12-23","16:52:00","5:30","15.3","28.9",,
"15","2025-12-23","16:52:00","5:35","15.2",,,
"15","2025-12-23","16:52:00","5:40","15.3","28.8",,
"15","2025-12-23","16:52:00","5:45","15.2",,,
"15","2025-12-23","16:52:00","5:50","15.2",,,
"15","2025-12-23","16:52:00","5:55","15.3",,,
"15","2025-12-23","16:52:00","6:00","15.5","28.7",,
"15","2025-12-23","16:52:00","6:05","15.6",,,
"15","2025-12-23","16:52:00","6:10","15.7",,,
"15","2025-12-23","16:52:00","6:15","15.6",,,
"15","2025-12-23","16:52:00","6:20","15.7","28.6",,
"15","2025-12-23","16:52:00","6:25","15.8",,,
"15","2025-12-23","16:52:00","6:30","15.6",,,
"15","2025-12-23","16:52:00","6:35","15.6",,,
"15","2025-12-23","16:52:00","6:40","15.7",,,
"15","2025-12-23","16:52:00","6:45","15.9",,,
"15","2025-12-23","16:52:00","6:50","15.9",,,
"15","2025-12-23","16:52:00","6:55","16","28.5",,
"15","2025-12-23","16:52:00","7:00","16",,,
"15","2025-12-23","16:52:00","7:05","16.2",,,
"15","2025-12-23","16:52:00","7:10","16.3","28.4",,
"15","2025-12-23","16:52:00","7:15","16.3",,,
"15","2025-12-23","16:52:00","7:20","16.5",,,
"15","2025-12-23","16:52:00","7:25","16.6",,,
"15","2025-12-23","16:52:00","7:30","16.6","28.3",,
"15","2025-12-23","16:52:00","7:35","16.5",,,
"15","2025-12-23","16:52:00","7:40","16.5",,,
"15","2025-12-23","16:52:00","7:45","16.5",,,
"15","2025-12-23","16:52:00","7:50","16.7",,,
"15","2025-12-23","16:52:00","7:55","16.7",,,
"15","2025-12-23","16:52:00","8:00","16.7",,,
"15","2025-12-23","16:52:00","8:05","16.8",,,
"15","2025-12-23","16:52:00","8:10","16.8",,,
"15","2025-12-23","16:52:00","8:15","16.8",,,
"15","2025-12-23","16:52:00","8:20","16.7","28.2",,
"15","2025-12-23","16:52:00","8:25","16.8",,,
"15","2025-12-23","16:52:00","8:30","16.9",,,
"15","2025-12-23","16:52:00","8:35","17",,,
"15","2025-12-23","16:52:00","8:40","17.2",,,
"15","2025-12-23","16:52:00","8:45","17.3",,,
"15","2025-12-23","16:52:00","8:50","17.3",,,
"15","2025-12-23","16:52:00","8:55","17.3",,,
"15","2025-12-23","16:52:00","9:00","17.2",,,
"15","2025-12-23","16:52:00","9:05","17.3",,,
"15","2025-12-23","16:52:00","9:10","17.2",,,
"15","2025-12-23","16:52:00","9:15","17.2",,,
"15","2025-12-23","16:52:00","9:20","17.1",,,
"15","2025-12-23","16:52:00","9:25","17",,,
"15","2025-12-23","16:52:00","9:30","17",,,
"15","2025-12-23","16:52:00","9:35","17",,,
"15","2025-12-23","16:52:00","9:40","17",,,
"15","2025-12-23","16:52:00","9:45","16.7",,,
"15","2025-12-23","16:52:00","9:50","16.3",,,
"15","2025-12-23","16:52:00","9:55","16.7",,,
"15","2025-12-23","16:52:00","10:00","16.8",,,
"15","2025-12-23","16:52:00","10:05","16.9",,,
"15","2025-12-23","16:52:00","10:10","16.9",,,
"15","2025-12-23","16:52:00","10:15","16.7",,,
"15","2025-12-23","16:52:00","10:20","17",,,
"15","2025-12-23","16:52:00","10:25","17",,,
"15","2025-12-23","16:52:00","10:30","17","28.3",,
"15","2025-12-23","16:52:00","10:35","16.8",,,
"15","2025-12-23","16:52:00","10:40","16.7",,,
"15","2025-12-23","16:52:00","10:45","16.6",,,
"15","2025-12-23","16:52:00","10:50","16.6",,,
"15","2025-12-23","16:52:00","10:55","16.6",,,
"15","2025-12-23","16:52:00","11:00","16.5",,,
"15","2025-12-23","16:52:00","11:05","16.1",,,
"15","2025-12-23","16:52:00","11:10","16.1",,,
"15","2025-12-23","16:52:00","11:15","16.2",,,
"15","2025-12-23","16:52:00","11:20","16.3",,,
"15","2025-12-23","16:52:00","11:25","16.4",,,
"15","2025-12-23","16:52:00","11:30","16.3","28.4",,
"15","2025-12-23","16:52:00","11:35","16.2",,,
"15","2025-12-23","16:52:00","11:40","16.2",,,
"15","2025-12-23","16:52:00","11:45","16.2",,,
"15","2025-12-23","16:52:00","11:50","16.2",,,
"15","2025-12-23","16:52:00","11:55","15.9",,,
"15","2025-12-23","16:52:00","12:00","16",,,
"15","2025-12-23","16:52:00","12:05","16",,,
"15","2025-12-23","16:52:00","12:10","16.1",,,
"15","2025-12-23","16:52:00","12:15","16.2",,,
"15","2025-12-23","16:52:00","12:20","16.2",,,
"15","2025-12-23","16:52:00","12:25","16.1",,,
"15","2025-12-23","16:52:00","12:30","16","28.5",,
"15","2025-12-23","16:52:00","12:35","15.9",,,
"15","2025-12-23","16:52:00","12:40","15.9",,,
"15","2025-12-23","16:52:00","12:45","16.1",,,
"15","2025-12-23","16:52:00","12:50","16.1",,,
"15","2025-12-23","16:52:00","12:55","16",,,
"15","2025-12-23","16:52:00","13:00","16",,,
"15","2025-12-23","16:52:00","13:05","16",,,
"15","2025-12-23","16:52:00","13:10","16",,,
"15","2025-12-23","16:52:00","13:15","16.1",,,
"15","2025-12-23","16:52:00","13:20","15.9",,,
"15","2025-12-23","16:52:00","13:25","16.2",,,
"15","2025-12-23","16:52:00","13:30","16.4",,,
"15","2025-12-23","16:52:00","13:35","16.4",,,
"15","2025-12-23","16:52:00","13:40","16.5",,,
"15","2025-12-23","16:52:00","13:45","16.5",,,
"15","2025-12-23","16:52:00","13:50","16.8",,,
"15","2025-12-23","16:52:00","13:55","17",,,
"15","2025-12-23","16:52:00","14:00","17.2",,,
"15","2025-12-23","16:52:00","14:05","17.2","28.6",,
"15","2025-12-23","16:52:00","14:10","17.4",,,
"15","2025-12-23","16:52:00","14:15","17.4","28.5",,
"15","2025-12-23","16:52:00","14:20","17.6","28.6",,
"15","2025-12-23","16:52:00","14:25","17.5",,,
"15","2025-12-23","16:52:00","14:30","17.8",,,
"15","2025-12-23","16:52:00","14:35","17.8",,,
"15","2025-12-23","16:52:00","14:40","17.8",,,
"15","2025-12-23","16:52:00","14:45","17.6",,,
"15","2025-12-23","16:52:00","14:50","17.5",,,
"15","2025-12-23","16:52:00","14:55","17.5",,,
"15","2025-12-23","16:52:00","15:00","17.6",,,
"15","2025-12-23","16:52:00","15:05","17.7",,,
"15","2025-12-23","16:52:00","15:10","17.8",,,
"15","2025-12-23","16:52:00","15:15","18",,,
"15","2025-12-23","16:52:00","15:20","17.8",,,
"15","2025-12-23","16:52:00","15:25","17.8",,,
"15","2025-12-23","16:52:00","15:30","18",,,
"15","2025-12-23","16:52:00","15:35","17.9",,,
"15","2025-12-23","16:52:00","15:40","17.7",,,
"15","2025-12-23","16:52:00","15:45","18",,,
"15","2025-12-23","16:52:00","15:50","18",,,
"15","2025-12-23","16:52:00","15:55","17.9",,,
"15","2025-12-23","16:52:00","16:00","18.1",,,
"15","2025-12-23","16:52:00","16:05","18.3",,,
"15","2025-12-23","16:52:00","16:10","18.2",,,
"15","2025-12-23","16:52:00","16:15","18.1","28.7",,
"15","2025-12-23","16:52:00","16:20","18.1",,,
"15","2025-12-23","16:52:00","16:25","18.1","28.6",,
"15","2025-12-23","16:52:00","16:30","18",,,
"15","2025-12-23","16:52:00","16:35","17.9","28.7",,
"15","2025-12-23","16:52:00","16:40","18",,,
"15","2025-12-23","16:52:00","16:45","18","28.6",,
"15","2025-12-23","16:52:00","16:50","17.9",,,
"15","2025-12-23","16:52:00","16:55","18",,,
"15","2025-12-23","16:52:00","17:00","17.9",,,
"15","2025-12-23","16:52:00","17:05","17.8",,,
"15","2025-12-23","16:52:00","17:10","17.9",,,
"15","2025-12-23","16:52:00","17:15","18",,,
"15","2025-12-23","16:52:00","17:20","17.7",,,
"15","2025-12-23","16:52:00","17:25","17.7",,,
"15","2025-12-23","16:52:00","17:30","17.6",,,
"15","2025-12-23","16:52:00","17:35","17.8",,,
"15","2025-12-23","16:52:00","17:40","17.9",,,
"15","2025-12-23","16:52:00","17:45","18",,,
"15","2025-12-23","16:52:00","17:50","17.9",,,
"15","2025-12-23","16:52:00","17:55","17.8",,,
"15","2025-12-23","16:52:00","18:00","17.9",,,
"15","2025-12-23","16:52:00","18:05","18",,,
"15","2025-12-23","16:52:00","18:10","18",,,
"15","2025-12-23","16:52:00","18:15","18",,,
"15","2025-12-23","16:52:00","18:20","18",,,
"15","2025-12-23","16:52:00","18:25","18.1",,,
"15","2025-12-23","16:52:00","18:30","17.9",,,
"15","2025-12-23","16:52:00","18:35","17.8",,,
"15","2025-12-23","16:52:00","18:40","17.7",,,
"15","2025-12-23","16:52:00","18:45","17.5",,,
"15","2025-12-23","16:52:00","18:50","17.5",,,
"15","2025-12-23","16:52:00","18:55","17.2",,,
"15","2025-12-23","16:52:00","19:00","17.1",,,
"15","2025-12-23","16:52:00","19:05","16.8",,,
"15","2025-12-23","16:52:00","19:10","16.5",,,
"15","2025-12-23","16:52:00","19:15","16.1",,,
"15","2025-12-23","16:52:00","19:20","15.4",,,
"15","2025-12-23","16:52:00","19:25","14.9",,,
"15","2025-12-23","16:52:00","19:30","14.7",,,
"15","2025-12-23","16:52:00","19:35","14.7",,,
"15","2025-12-23","16:52:00","19:40","14.7",,,
"15","2025-12-23","16:52:00","19:45","14.7",,,
"15","2025-12-23","16:52:00","19:50","14.7",,,
"15","2025-12-23","16:52:00","19:55","14.8",,,
"15","2025-12-23","16:52:00","20:00","14.9",,,
"15","2025-12-23","16:52:00","20:05","14.8",,,
"15","2025-12-23","16:52:00","20:10","14.8",,,
"15","2025-12-23","16:52:00","20:15","14.8",,,
"15","2025-12-23","16:52:00","20:20","14.8",,,
"15","2025-12-23","16:52:00","20:25","14.9",,,
"15","2025-12-23","16:52:00","20:30","15",,,
"15","2025-12-23","16:52:00","20:35","15",,,
"15","2025-12-23","16:52:00","20:40","14.7",,,
"15","2025-12-23","16:52:00","20:45","14.5",,,
"15","2025-12-23","16:52:00","20:50","14.4",,,
"15","2025-12-23","16:52:00","20:55","14.1",,,
"15","2025-12-23","16:52:00","21:00","13.8",,,
"15","2025-12-23","16:52:00","21:05","13.7",,,
"15","2025-12-23","16:52:00","21:10","13.7",,,
"15","2025-12-23","16:52:00","21:15","13.6",,,
"15","2025-12-23","16:52:00","21:20","13.4",,,
"15","2025-12-23","16:52:00","21:25","13.3",,,
"15","2025-12-23","16:52:00","21:30","13.2",,,
"15","2025-12-23","16:52:00","21:35","13.4",,,
"15","2025-12-23","16:52:00","21:40","13.2",,,
"15","2025-12-23","16:52:00","21:45","13.4",,,
"15","2025-12-23","16:52:00","21:50","13.6",,,
"15","2025-12-23","16:52:00","21:55","13.5",,,
"15","2025-12-23","16:52:00","22:00","13.6",,,
"15","2025-12-23","16:52:00","22:05","13.7",,,
"15","2025-12-23","16:52:00","22:10","13.6",,,
"15","2025-12-23","16:52:00","22:15","13.4",,,
"15","2025-12-23","16:52:00","22:20","13.3",,,
"15","2025-12-23","16:52:00","22:25","13.4",,,
"15","2025-12-23","16:52:00","22:30","13.4",,,
"15","2025-12-23","16:52:00","22:35","13.5",,,
"15","2025-12-23","16:52:00","22:40","13.4",,,
"15","2025-12-23","16:52:00","22:45","13.3",,,
"15","2025-12-23","16:52:00","22:50","13.4",,,
"15","2025-12-23","16:52:00","22:55","13.5",,,
